iso,countryname,year,rGDP,nGDP,deflator,govdebt_GDP,govdef,cbrate,CA_GDP,USDfx
DEU,Germany,1988,802866.5625,1266892.375,1.5779613256454468,40.36125946044922,-23685.70703125,5,4.299069881439209,0.898760974407196
DEU,Germany,1989,891605.375,1354153.25,1.5187809467315674,39.035072326660156,554.2587890625,7.300000190734863,4.562155723571777,0.9618350267410278
DEU,Germany,1990,1021326.5625,1473727,1.4429537057876587,40.571773529052734,-28644.87109375,8.550000190734863,3.0089573860168457,0.8260629773139954
DEU,Germany,1991,1163145.75,1596797,1.3728262186050415,38.685428619384766,-51086,9.550000190734863,-1.3051127195358276,0.8493769764900208
DEU,Germany,1992,1264317.125,1708394,1.351238489151001,41.10797882080078,-44998,8.75,-1.1191797256469727,0.7975580096244812
DEU,Germany,1993,1286356.375,1755581,1.3647702932357788,44.847652435302734,-54654.99609375,6,-0.9609354138374329,0.8461400270462036
DEU,Germany,1994,1382108.625,1837387,1.3294085264205933,47.200443267822266,-46727,4.849999904632568,-1.4498851299285889,0.8289240002632141
DEU,Germany,1995,1452245.25,1900573,1.3087135553359985,54.89331817626953,-178653.859375,3.75,-1.0644158124923706,0.7330830097198486
DEU,Germany,1996,1490138.25,1929747,1.2950119972229004,57.721221923828125,-69470.890625,3,-0.4860740900039673,0.7691149711608887
DEU,Germany,1997,1550584,1969865,1.270401954650879,58.825775146484375,-59095.94921875,3.299999952316284,-0.315250039100647,0.8867430090904236
DEU,Germany,1998,1620550.75,2020681,1.2469100952148438,59.43828582763672,-52537.703125,3,-0.5250704884529114,0.8992260098457336
DEU,Germany,1999,1695468.375,2072838,1.2225754261016846,60.34920883178711,-39383.921875,1.75,-1.1920853853225708,0.9395769834518433
DEU,Germany,2000,1796254.25,2129885,1.185736894607544,59.23878479003906,-36208.046875,3.25,-1.5690988302230835,1.0858980417251587
DEU,Germany,2001,1886468.5,2198333,1.1653165817260742,58.061561584472656,-68148.3203125,3.0625,-0.1341925859451294,1.117514967918396
DEU,Germany,2002,1907495.875,2227046,1.1675233840942383,59.8231086730957,-91308.8828125,2.125,2.0991933345794678,1.0609450340270996
DEU,Germany,2003,1911833.375,2244321,1.17391037940979,63.34432601928711,-85284.1953125,1.125,1.6053853034973145,0.8857560157775879
DEU,Germany,2004,1960959.875,2285962,1.165736198425293,64.96488952636719,-77722.7109375,1,4.493950366973877,0.80485600233078
DEU,Germany,2005,2013279.5,2322486,1.1535835266113281,67.12017059326172,-78964.5234375,1.0625,4.660953998565674,0.8051109910011292
DEU,Germany,2006,2188958.5,2427038,1.1087638139724731,66.39671325683594,-43686.68359375,1.9375,5.830564022064209,0.7971680164337158
DEU,Germany,2007,2364535.25,2545626,1.0765862464904785,63.68703842163086,5091.251953125,2.9375,6.795970916748047,0.730754017829895
DEU,Germany,2008,2417900.25,2586374,1.069677710533142,65.170318603515625,-7759.1220703125,2.8125,5.688272476196289,0.6834989786148071
DEU,Germany,2009,2202421.75,2492920,1.1318994760513306,72.36238098144531,-79773.4375,0.3125,5.905524253845215,0.7189580202102661
DEU,Germany,2010,2398887,2610613,1.0882600545883179,81.03369140625,-114866.9765625,0.25,5.686787128448486,0.7558680176734924
DEU,Germany,2011,2618220.5,2744048,1.0480583906173706,78.4836654663086,-21952.384765625,0.4375,6.351929664611816,0.7192069888114929
DEU,Germany,2012,2690545.75,2801630,1.041286826133728,79.83490753173828,-2801.630126953125,0.125,7.353219509124756,0.7788479924201965
DEU,Germany,2013,2772206.25,2872032,1.0360095500946045,77.45670318603516,2872.031982421875,0,6.808420181274414,0.7532340288162231
DEU,Germany,2014,2948344.5,2989836,1.0140727758407593,74.537841796875,20928.8515625,-0.125,7.362276554107666,0.753940999507904
DEU,Germany,2015,3082897,3082897,1,71.18407440185547,27746.072265625,-0.22499999403953552,8.189699172973633,0.9018959999084473
DEU,Germany,2016,3261457,3190886,0.9783621430397034,68.30146026611328,35099.74609375,-0.4000000059604645,8.927614212036133,0.9038900136947632
DEU,Germany,2017,3511567.5,3335272,0.9497957825660706,63.9878044128418,43358.53515625,-0.4000000059604645,8.141465187072754,0.8870390057563782
DEU,Germany,2018,3658477,3435904,0.9391623735427856,60.75753402709961,65282.17578125,-0.4000000059604645,8.602975845336914,0.8475819826126099
DEU,Germany,2019,3809123.5,3540996,0.9296091198921204,58.68419647216797,46032.9453125,-0.44999998807907104,8.116642951965332,0.893409013748169
GTM,Guatemala,1978,2037.8466796875,5325.82568359375,2.613457441329956,12.300000190734863,-5.263576030731201,NA,-4.455902099609375,1
GTM,Guatemala,1979,2426.35888671875,6056.2021484375,2.496004343032837,11.979999542236328,-103.52478790283203,NA,-2.9785876274108887,1
GTM,Guatemala,1980,2873.60302734375,6912.826171875,2.405630111694336,14.989999771118164,-213.20181274414063,NA,-2.07267689704895,1
GTM,Guatemala,1981,3159.726318359375,7551.78466796875,2.390012264251709,22.15999984741211,-428.1216735839844,NA,-6.653499603271484,1
GTM,Guatemala,1982,3086.96240234375,7647.93994140625,2.477496862411499,32.880001068115234,-341.40277099609375,NA,-4.5784101486206055,1
GTM,Guatemala,1983,3122.45556640625,7939.73974609375,2.5427870750427246,37.18000030517578,-258.8091735839844,NA,-2.4740331172943115,1
GTM,Guatemala,1984,3283.593994140625,8308.5693359375,2.530327796936035,44.7400016784668,-307.0748596191406,NA,-3.9852163791656494,1
GTM,Guatemala,1985,3852.857666015625,9808.5380859375,2.5457825660705566,46.310001373291016,-167.56983947753906,NA,-2.533519983291626,1
GTM,Guatemala,1986,5465.95703125,13895.224609375,2.5421392917633057,50.27000045776367,-43.866634368896484,NA,-0.24336406588554382,1.875
GTM,Guatemala,1987,6328.9814453125,15538.3740234375,2.4551146030426025,55.650001525878906,-111.42081451416016,NA,-6.246118545532227,2.5
GTM,Guatemala,1988,7627.4716796875,18024.63671875,2.3631207942962646,49.060001373291016,-143.8811798095703,NA,-5.2795329093933105,2.6195828914642334
GTM,Guatemala,1989,9139.744140625,20779.2734375,2.2735071182250977,45.779998779296875,-305.3065490722656,NA,-4.364665508270264,2.81611704826355
GTM,Guatemala,1990,13653.5595703125,30107.2109375,2.2050814628601074,47.38999938964844,-575.52606201171875,NA,-2.7829349040985107,4.485757827758789
GTM,Guatemala,1991,19508.498046875,41499.6796875,2.1272616386413574,46.880001068115234,28.951892852783203,NA,-1.952980637550354,5.0288801193237305
GTM,Guatemala,1992,23341.9921875,47362.95703125,2.029088020324707,42.040000915527344,111.42745208740234,NA,-6.760988235473633,5.170629978179932
GTM,Guatemala,1993,28868.07421875,56362.59765625,1.9524197578430176,37.45000076293945,NA,NA,-6.155253887176514,5.6353631019592285
GTM,Guatemala,1994,34906.4765625,65509.3671875,1.8767110109329224,37.220001220703125,NA,NA,-4.816211700439453,5.751201152801514
GTM,Guatemala,1995,41779.171875,74710.703125,1.7882283926010132,21.007795333862305,-394.4725036621094,NA,-3.903679370880127,5.810342788696289
GTM,Guatemala,1996,48228.7578125,83766.5,1.7368578910827637,19.21505355834961,30.99360466003418,NA,-2.877223253250122,6.04951286315918
GTM,Guatemala,1997,56867.69140625,94639.7578125,1.6642096042633057,18.45863914489746,-747.65411376953125,NA,-3.5609841346740723,6.0652689933776855
GTM,Guatemala,1998,68645.875,108808.625,1.5850715637207031,18.955669403076172,-2492.805419921875,NA,-5.357430458068848,6.394652843475342
GTM,Guatemala,1999,77761.390625,118691.2109375,1.5263514518737793,21.988943099975586,-3515.633544921875,NA,-5.600376129150391,7.385610103607178
GTM,Guatemala,2000,89176.734375,131373.875,1.4731855392456055,17.999000549316406,-2465.8876953125,NA,-5.441463470458984,7.763158798217773
GTM,Guatemala,2001,88146.421875,144645.328125,1.640966534614563,19.110000610351563,-2897.245849609375,NA,-6.80733060836792,7.858592987060547
GTM,Guatemala,2002,101193.3515625,159927.828125,1.580418348312378,17.36199951171875,-1650.455078125,NA,-6.040215492248535,7.8216447830200195
GTM,Guatemala,2003,111200.8046875,171282.0625,1.540295124053955,19.80299949645996,-4228.9541015625,NA,-4.816318988800049,7.940846920013428
GTM,Guatemala,2004,125414.6484375,187417.796875,1.4943852424621582,20.55299949645996,-1964.138427734375,NA,-4.9386491775512695,7.94649600982666
GTM,Guatemala,2005,141348.9375,204432.296875,1.4462952613830566,20.017000198364258,-3414.019287109375,4.25,-4.6334686279296875,7.633944034576416
GTM,Guatemala,2006,164696.84375,226188.625,1.3733634948730469,20.860000610351563,-4247.822265625,5,-5.123680114746094,7.602631092071533
GTM,Guatemala,2007,199485.640625,257606,1.291351079940796,20.77899932861328,-3614.212158203125,6.5,-5.319375514984131,7.673304080963135
GTM,Guatemala,2008,232865.375,291176,1.2504048347473145,19.56999969482422,-4571.46337890625,7.25,-4.03483772277832,7.560028076171875
GTM,Guatemala,2009,243555.4375,303079.21875,1.2443952560424805,22.780000686645508,-9456.0712890625,4.5,0.19464150071144104,8.161555290222168
GTM,Guatemala,2010,271052.1875,327807.25,1.2093878984451294,24.006000518798828,-10742.2431640625,4.5,-1.8854855298995972,8.057770729064941
GTM,Guatemala,2011,314371.65625,365123.625,1.1614394187927246,23.768999099731445,-10238.06640625,5.5,-3.370242118835449,7.7854180335998535
GTM,Guatemala,2012,344612.96875,388458.84375,1.1272321939468384,24.55699920654297,-9385.1650390625,5,-3.724801778793335,7.83360481262207
GTM,Guatemala,2013,382993.59375,416383.21875,1.0871806144714355,25.03499984741211,-9010.533203125,5,-4.224400520324707,7.856813907623291
GTM,Guatemala,2014,429740.625,447326.3125,1.040921688079834,24.650999069213867,-8593.138671875,4,-3.3003199100494385,7.732233047485352
GTM,Guatemala,2015,476022.8125,476022.8125,1,24.80299949645996,-7007.0556640625,3,-1.2443100214004517,7.654815196990967
GTM,Guatemala,2016,515444.3125,502001.71875,0.9739204049110413,24.95599937438965,-5572.21923828125,3,0.964776337146759,7.5999369621276855
GTM,Guatemala,2017,557256.25,526507.4375,0.9448210597038269,25.093000411987305,-7286.86279296875,2.75,1.1961406469345093,7.3479390144348145
GTM,Guatemala,2018,603449.9375,551368.0625,0.9136931300163269,26.43000030517578,-10371.2333984375,2.75,0.8858292698860168,7.5191650390625
GTM,Guatemala,2019,676197.9375,593972,0.8783996105194092,26.413999557495117,-13281.2138671875,2.75,2.360290050506592,7.696698188781738
IND,India,1978,153587.25,1179625,7.680487632751465,30.80594253540039,-52546.38671875,9,0.5042725205421448,8.197919845581055
IND,India,1979,166163.765625,1268416.75,7.633533954620361,32.24543762207031,-61798.54296875,9,-1.0340825319290161,8.156439781188965
IND,India,1980,184330.734375,1431463.5,7.7657341957092285,38.034393310546875,-107799.9921875,9,-1.8628771305084229,7.886773109436035
IND,India,1981,236394.109375,1712280.875,7.243331432342529,37.180519104003906,-106080,10,-1.6516956090927124,8.680717468261719
IND,India,1982,283338.78125,1963416.375,6.929571628570557,41.69556427001953,-111160.0078125,10,-1.68247389793396,9.4847412109375
IND,India,1983,339600.90625,2237862.5,6.589683532714844,39.64756774902344,-159710,10,-1.4737001657485962,10.104104042053223
IND,India,1984,413592.90625,2570671.25,6.215462684631348,41.56048583984375,-220130,10,-1.1174298524856567,11.34652042388916
IND,India,1985,484171.75,2887798,5.9644083976745605,44.279117584228516,-221740,10,-2.0556445121765137,12.331839561462402
IND,India,1986,573935.4375,3248091.5,5.659332752227783,47.863243103027344,-307890,10,-1.8230245113372803,12.596733093261719
IND,India,1987,664959.6875,3627802.5,5.455672740936279,48.86563491821289,-324320,10,-1.7429697513580322,12.94686508178711
IND,India,1988,820129.25,4208934.5,5.132038116455078,48.90682601928711,-358870,10,-2.535531520843506,13.899521827697754
IND,India,1989,1040568.75,4927229,4.735130786895752,50.4556770324707,-431350,10,-2.0363852977752686,16.21310806274414
IND,India,1990,1280805.5,5702158.5,4.452009677886963,50.76999282836914,-535800,10,-3.071471929550171,17.49220848083496
IND,India,1991,1540135.375,6624872,4.301486968994141,76.65299987792969,-458500,12,-0.39302805066108704,22.711647033691406
IND,India,1992,1815270.75,7615282,4.195121765136719,78.76200103759766,-524040.03125,12,-1.712910532951355,28.15581703186035
IND,India,1993,2188874,8734177,3.990260362625122,78.3280029296875,-709520,12,-0.4275933504104614,31.29107666015625
IND,India,1994,2669502,10119471,3.790771007537842,74.75299835205078,-716400,12,-1.031818151473999,31.39385414123535
IND,India,1995,3350773.75,11879601,3.545330762863159,70.8759994506836,-776710,12,-1.6683727502822876,32.41807556152344
IND,India,1996,4255789.5,13965068,3.281428337097168,67.13300323486328,-874380.0625,12,-1.1749459505081177,35.50599670410156
IND,India,1997,4905256,15469753,3.153709650039673,69.00800323486328,-1107430,9,-1.343251347541809,36.36450958251953
IND,India,1998,5972745,17739236,2.9700307846069336,69.28399658203125,-1570530,9,-0.9761849045753479,41.35610580444336
IND,India,1999,7221740,19775194,2.7382867336273193,71.266998291015625,-1848260.125,8,-1.093098521232605,43.12739944458008
IND,India,2000,8092637,21312770,2.6336002349853516,74.94100189208984,-1998520.125,8,-0.6002663373947144,44.94815444946289
IND,India,2001,9196400,23078584,2.509523630142212,80.11000061035156,-2264250,8.5,0.6797522902488708,47.172950744628906
IND,India,2002,10297698,24870490,2.4151504039764404,84.30400085449219,-2349870.25,7.5,1.2440319061279297,48.57559585571289
IND,India,2003,12465260,27889910,2.2374110221862793,85.88300323486328,-2345010,7,2.2759289741516113,46.538936614990234
IND,India,2004,15358918,31863320,2.0745811462402344,84.88999938964844,-2332360,6,-0.5049497485160828,45.27177810668945
IND,India,2005,18894966,36321248,1.9222711324691772,82.37799835205078,-2395600,6.25,-1.2532578706741333,44.07781219482422
IND,India,2006,23917452,42546288,1.7788804769515991,77.94100189208984,-2304320,7.25,-1.017453908920288,45.26079559326172
IND,India,2007,29647522,48986620,1.6523005962371826,75.45500183105469,-1991103.625,7.75,-1.2970281839370728,41.22587966918945
IND,India,2008,34402680,55141520,1.6028262376785278,74.36799621582031,-4671350,6.5,-2.2066762447357178,43.447696685791016
IND,India,2009,42842612,63664072,1.4859988689422607,72.7699966430664,-6046681.5,4.75,-2.7562954425811768,48.35627365112305
IND,India,2010,55741752,76344720,1.369614601135254,67.7020034790039,-5340320,6.25,-2.879110336303711,45.724510192871094
IND,India,2011,67164224,87404872,1.3013606071472168,68.64800262451172,-6849660.5,8.5,-4.303295612335205,46.676963806152344
IND,India,2012,80579104,99440128,1.2340683937072754,67.98500061035156,-6843953.5,8,-4.830498218536377,53.43426513671875
IND,India,2013,96841520,112335216,1.1599901914596558,67.71299743652344,-7497107.5,7.75,-1.6894934177398682,58.63857650756836
IND,India,2014,115448080,124679592,1.0799624919891357,67.10199737548828,-8365629.5,8,-1.3082380294799805,61.022621154785156
IND,India,2015,137718736,137718736,1,69.04900360107422,-9524100,6.75,-1.0649993419647217,64.178070068359375
IND,India,2016,166624528,153916688,0.923733651638031,68.94300079345703,-10647040,6.25,-0.6464297771453857,67.19756317138672
IND,India,2017,197582656,170900416,0.8649565577507019,69.66899871826172,-9970969,6,-1.8489359617233276,65.12889099121094
IND,India,2018,232606176,188996688,0.8125179409980774,70.391998291015625,-11027290,6.5,-2.1070165634155273,68.44834899902344
IND,India,2019,257002224,201035936,0.782234251499176,75.04000091552734,-14492300,5.150000095367432,-0.8573470711708069,70.42729949951172
IRL,Ireland,1978,1838.4281005859375,9790.138671875,5.325276851654053,60.0810661315918,-809.0242919921875,11.850000381469727,-6.280570030212402,0.6621479988098145
IRL,Ireland,1979,2221.81494140625,11481.3037109375,5.167533874511719,65.45849609375,-1084.9212646484375,16.5,-12.413336753845215,0.6205430030822754
IRL,Ireland,1980,2708.002197265625,13578.703125,5.014287948608398,66.9522933959961,-1385.1458740234375,14,-10.61831283569336,0.6173310279846191
IRL,Ireland,1981,3395.149658203125,16479.51171875,4.85383939743042,72.28483581542969,-1815.8916015625,16.5,-13.62962818145752,0.7897440195083618
IRL,Ireland,1982,4091.1865234375,19418.330078125,4.746380805969238,81.21577453613281,-2294.78076171875,14,-9.756719589233398,0.895654022693634
IRL,Ireland,1983,4513.013671875,21471.822265625,4.757757186889648,90.75779724121094,-2182.5458984375,12.25,-6.357039928436279,1.0231339931488037
IRL,Ireland,1984,5226.54345703125,23832.521484375,4.559901237487793,94.78688049316406,-2079.283447265625,14,-5.589681625366211,1.1718050241470337
IRL,Ireland,1985,5848.52490234375,25866.8671875,4.422801971435547,97.54618835449219,-2643.766845703125,10.25,-3.746230125427246,1.1989740133285522
IRL,Ireland,1986,6220.89208984375,27434.306640625,4.410027503967285,108.43907928466797,-2760.65478515625,13.25,-3.1940786838531494,0.9475449919700623
IRL,Ireland,1987,6964.40576171875,29344.845703125,4.213546276092529,109.51881408691406,-2340.13671875,9.25,-0.24156847596168518,0.854170024394989
IRL,Ireland,1988,7827.6689453125,31632.716796875,4.041141510009766,105.38241577148438,-1274.963623046875,8,-0.07072527706623077,0.8344979882240295
IRL,Ireland,1989,9282.291015625,35317.24609375,3.8047983646392822,96.29520416259766,-629.75469970703125,8.399999618530273,-1.6030592918395996,0.8962609767913818
IRL,Ireland,1990,10716.87109375,37882.0703125,3.534806966781616,90.336212158203125,-1063.0660400390625,11.25,0.1805533766746521,0.7675939798355103
IRL,Ireland,1991,11335.03125,39308.62890625,3.467888832092285,91.6660385131836,-1122.4044189453125,10.25,-0.17740875482559204,0.7896599769592285
IRL,Ireland,1992,12446.0595703125,41765.23046875,3.355699062347412,88.75922393798828,-1235.5699462890625,13.75,-0.2520136535167694,0.7457470297813416
IRL,Ireland,1993,13804.6650390625,45109.671875,3.267712116241455,91.24595642089844,-1232.6676025390625,7,-0.8835046887397766,0.8684099912643433
IRL,Ireland,1994,15701.171875,48514.50390625,3.089865207672119,85.9664077758789,-953.33978271484375,6.25,-0.6570608019828796,0.848484992980957
IRL,Ireland,1995,19444.93359375,54802.3359375,2.8183350563049316,78.63713073730469,-1150.8489990234375,6.5,-0.6211997270584106,0.7920160293579102
IRL,Ireland,1996,22846.693359375,60080.26953125,2.629714012145996,69.93449401855469,-120.16053771972656,4,-0.6710106134414673,0.7934569716453552
IRL,Ireland,1997,29094.412109375,69229.0078125,2.379460573196411,61.57773971557617,969.20611572265625,4,-0.5925206542015076,0.8378750085830688
IRL,Ireland,1998,36897.078125,80553.2265625,2.183187246322632,51.414005279541016,1691.61767578125,4,-0.19790706038475037,0.8915629982948303
IRL,Ireland,1999,46798.61328125,92797.9296875,1.982920527458191,46.570377349853516,3247.927490234375,1.75,-0.05886220559477806,0.9395769834518433
IRL,Ireland,2000,59434.296875,108666.640625,1.8283491134643555,36.41254806518555,5324.66552734375,3.25,0.09588465094566345,1.0858980417251587
IRL,Ireland,2001,70496.65625,122098.4609375,1.7319751977920532,33.57783508300781,1220.984619140625,3.0625,0.16370686888694763,1.117514967918396
IRL,Ireland,2002,82859.875,135938.859375,1.640587329864502,30.889596939086914,-679.69427490234375,2.125,0.24716994166374207,1.0609450340270996
IRL,Ireland,2003,92354.578125,145235.671875,1.5725877285003662,29.83207893371582,435.70703125,1.125,0.4916147291660309,0.8857560157775879
IRL,Ireland,2004,105890.140625,156430.3125,1.4772887229919434,28.102977752685547,2033.593994140625,1,-0.09844639897346497,0.80485600233078
IRL,Ireland,2005,122310.4765625,170245.1875,1.3919100761413574,26.05956268310547,2723.923095703125,1.0625,-3.5396006107330322,0.8051109910011292
IRL,Ireland,2006,139806.359375,185117.28125,1.324097752571106,23.653196334838867,5183.28369140625,1.9375,-5.3506622314453125,0.7971680164337158
IRL,Ireland,2007,156588.65625,197097.390625,1.2586952447891235,23.948467254638672,591.29217529296875,2.9375,-6.507442951202393,0.730754017829895
IRL,Ireland,2008,142201.125,187091.046875,1.3156790733337402,42.51374053955078,-13096.373046875,2.8125,-6.261657238006592,0.6834989786148071
IRL,Ireland,2009,121277.359375,169633.859375,1.3987265825271606,61.76473617553711,-23579.10546875,0.3125,-4.659447193145752,0.7189580202102661
IRL,Ireland,2010,120472.4609375,167240.8125,1.3882077932357788,86.23152923583984,-53684.296875,0.25,-1.2024576663970947,0.7558680176734924
IRL,Ireland,2011,126918.359375,173182.6875,1.3645204305648804,109.5905990600586,-23379.662109375,0.4375,-1.6231414079666138,0.7192069888114929
IRL,Ireland,2012,128601.4296875,176790.09375,1.3747133016586304,118.91107177734375,-14850.3671875,0.125,-3.356522798538208,0.7788479924201965
IRL,Ireland,2013,137014.375,182629.328125,1.3329209089279175,117.67542266845703,-11505.6484375,0,2.4021334648132324,0.7532340288162231
IRL,Ireland,2014,163381.28125,199887.28125,1.2234405279159546,101.38753509521484,-6996.0546875,-0.125,2.07016658782959,0.753940999507904
IRL,Ireland,2015,272308.34375,272308.34375,1,74.03138732910156,-5446.1669921875,-0.22499999403953552,6.137160778045654,0.9018959999084473
IRL,Ireland,2016,280859.09375,275766.90625,0.9818692207336426,72.68315124511719,-2206.13525390625,-0.4000000059604645,-1.2452545166015625,0.9038900136947632
IRL,Ireland,2017,349175.46875,308594.90625,0.8837817311286926,65.221893310546875,-925.78472900390625,-0.4000000059604645,1.1432464122772217,0.8870390057563782
IRL,Ireland,2018,406940.03125,334905.84375,0.8229857683181763,61.33797073364258,334.9058532714844,-0.4000000059604645,4.29075813293457,0.8475819826126099
IRL,Ireland,2019,464445.6875,362892.6875,0.781345784664154,55.78947830200195,1451.57080078125,-0.44999998807907104,-20.768949508666992,0.893409013748169
ITA,Italy,1978,85043.6484375,138476.515625,1.628299355506897,57.51311111450195,-11335.4716796875,10.5,1.9475550651550293,0.43823298811912537
ITA,Italy,1979,109818.6875,169445.171875,1.5429538488388062,56.3298225402832,-13473.373046875,15,1.5392627716064453,0.42915499210357666
ITA,Italy,1980,142701.0625,212780.75,1.4910943508148193,54.26652145385742,-14250.7421875,16.5,-2.2470827102661133,0.4417319893836975
ITA,Italy,1981,171954.65625,254413.96875,1.4795410633087158,56.529239654541016,-26642.69140625,19,-2.2894349098205566,0.5876610279083252
ITA,Italy,1982,203443.9375,300026.8125,1.4747395515441895,61.03335189819336,-28952.103515625,18,-1.717883586883545,0.6995930075645447
ITA,Italy,1983,240594.1875,350032.84375,1.454868197441101,67.02594757080078,-34052.71875,17,0.17240603268146515,0.7855079770088196
ITA,Italy,1984,283869.9375,400147.46875,1.4096155166625977,72.29656982421875,-44213.7109375,16.5,-0.7354647517204285,0.9071919918060303
ITA,Italy,1985,327761.28125,449260.15625,1.3706932067871094,78.033416748046875,-53520.75390625,15,-0.950043261051178,0.9848549962043762
ITA,Italy,1986,373536.4375,497233.9375,1.3311524391174316,81.95098114013672,-57132.72265625,12,0.33426350355148315,0.7695639729499817
ITA,Italy,1987,419759.90625,542712.6875,1.2929121255874634,85.682464599609375,-60182.4296875,12,-0.31014394760131836,0.6695910096168518
ITA,Italy,1988,486997.40625,603687.4375,1.2396111488342285,87.23443603515625,-64157.5078125,12.5,-0.7951269745826721,0.6728469729423523
ITA,Italy,1989,553742.875,663374.125,1.1979821920394897,89.5423812866211,-72885.1875,13.5,-1.2355948686599731,0.7086979746818542
ITA,Italy,1990,623885.375,733093.5625,1.1750452518463135,91.375701904296875,-80729.734375,12.5,-1.3839367628097534,0.6186469793319702
ITA,Italy,1991,691824.4375,800656.6875,1.1573119163513184,94.53789520263672,-87724.34375,12,-1.8880083560943604,0.6412910223007202
ITA,Italy,1992,732186.5,841483,1.1492741107940674,101.07185363769531,-84058.0625,12,-2.15792179107666,0.6365180015563965
ITA,Italy,1993,747640.5625,866679.4375,1.1592193841934204,110.71865844726563,-83714.0546875,8,0.727878749370575,0.8129410147666931
ITA,Italy,1994,809839.5,917843.3125,1.1333644390106201,116.61749267578125,-80187.5859375,7.5,1.2319577932357788,0.8324379920959473
ITA,Italy,1995,900788.5,991558.375,1.1007671356201172,119.08771514892578,-71392.203125,9,1.920951247215271,0.8409749865531921
ITA,Italy,1996,960668.5,1047001,1.089867115020752,118.8963851928711,-69102.0625,7.5,2.8076424598693848,0.7967619895935059
ITA,Italy,1997,1024420.3125,1094852.375,1.0687531232833862,116.4905014038086,-32845.5703125,5.5,2.5969505310058594,0.8796330094337463
ITA,Italy,1998,1083301.125,1139137.625,1.05154287815094,113.8868408203125,-34174.12890625,3,1.6537107229232788,0.8965039849281311
ITA,Italy,1999,1135407.875,1174795,1.0346899032592773,113.05854797363281,-21146.30859375,1.75,0.8015474081039429,0.9395769834518433
ITA,Italy,2000,1254564.625,1245697,0.9929317235946655,108.74276733398438,-29896.728515625,3.25,-0.2719056010246277,1.0858980417251587
ITA,Italy,2001,1341417.125,1307680.125,0.9748497605323792,108.51303100585938,-41845.765625,3.0625,0.15416476130485535,1.117514967918396
ITA,Italy,2002,1392581.125,1354230.375,0.9724606871604919,105.9474868774414,-39272.68359375,2.125,-0.49648886919021606,1.0609450340270996
ITA,Italy,2003,1440961.125,1399199.875,0.9710184931755066,105.11351776123047,-44774.3984375,1.125,-0.7847506403923035,0.8857560157775879
ITA,Italy,2004,1516140,1454015.75,0.9590247273445129,104.74208068847656,-50890.55078125,1,-0.48137712478637695,0.80485600233078
ITA,Italy,2005,1583316.25,1501259.5,0.9481741189956665,106.17676544189453,-61551.63671875,1.0625,-0.8788636326789856,0.8051109910011292
ITA,Italy,2006,1680158.375,1563484.875,0.9305580258369446,106.25743865966797,-56285.453125,1.9375,-1.465631127357483,0.7971680164337158
ITA,Italy,2007,1765910.75,1622538.75,0.9188113212585449,103.46395111083984,-21093.00390625,2.9375,-1.3609652519226074,0.730754017829895
ITA,Italy,2008,1770182.25,1643913.875,0.928669273853302,105.80288696289063,-42741.7578125,2.8125,-2.722644567489624,0.6834989786148071
ITA,Italy,2009,1614868.125,1584002.5,0.9808865785598755,116.1410903930664,-80784.125,0.3125,-1.8218339681625366,0.7189580202102661
ITA,Italy,2010,1672951.125,1617061,0.9665918946266174,118.75762176513672,-67916.5625,0.25,-3.2246851921081543,0.7558680176734924
ITA,Italy,2011,1731089,1659065.25,0.9583939909934998,119.12886810302734,-58067.28515625,0.4375,-2.7395901679992676,0.7192069888114929
ITA,Italy,2012,1650563.125,1633747.5,0.9898121953010559,125.9006118774414,-49012.42578125,0.125,-0.200711190700531,0.7788479924201965
ITA,Italy,2013,1608755.375,1621975.75,1.0082178115844727,131.8538360595703,-47037.296875,0,1.0291297435760498,0.7532340288162231
ITA,Italy,2014,1625743.25,1637861.75,1.0074541568756104,134.7969512939453,-45860.12890625,-0.125,1.7523638010025024,0.753940999507904
ITA,Italy,2015,1662988.875,1662988.875,1,134.78985595703125,-41574.72265625,-0.22499999403953552,1.2427815198898315,0.9018959999084473
ITA,Italy,2016,1729678.125,1706566.75,0.9866383671760559,134.24127197265625,-40957.60546875,-0.4000000059604645,2.458102226257324,0.9038900136947632
ITA,Italy,2017,1801272.125,1747671.25,0.9702427387237549,133.74241638183594,-43691.78125,-0.4000000059604645,2.4347376823425293,0.8870390057563782
ITA,Italy,2018,1845401.25,1778395.25,0.9636902809143066,134.1996612548828,-39124.6953125,-0.4000000059604645,2.500298500061035,0.8475819826126099
ITA,Italy,2019,1880304.125,1804504.75,0.9596877098083496,133.89950561523438,-27067.5703125,-0.44999998807907104,3.1562912464141846,0.893409013748169
JAM,Jamaica,1978,2215.8134765625,4635.37548828125,2.091952085494995,77.94579315185547,-1075.6939697265625,NA,-0.8205623626708984,1.4132579565048218
JAM,Jamaica,1979,2510.43310546875,5324.55517578125,2.1209707260131836,112.08911895751953,-1284.9381103515625,NA,-4.391636371612549,1.7647780179977417
JAM,Jamaica,1980,2639.868896484375,5919.603515625,2.2423853874206543,118.0890884399414,-1570.12744140625,NA,-5.079534530639648,1.7814199924468994
JAM,Jamaica,1981,3012.56884765625,6581.62255859375,2.184720993041992,135.33563232421875,-936.333984375,NA,-10.298661231994629,1.7814199924468994
